Login Timestamp,User ID,IP Address,Country,Region,City,Browser Name and Version,Device Type,Login Successful
45.23.00,8.06E+18,10.0.56.220,NO,NULL,NULL,Opera Mobile 52.1.2254,mobile,FALSE
45.24.02,8.44E+18,10.0.160.77,NO,Viken,Sem,Chrome 86.0.4202,desktop,TRUE
45.24.06,8.76E+18,92.220.155.110,NO,Vestland,Bergen,Chrome 69.0.3497.17.19,desktop,FALSE
45.25.00,-4.32E+18,113.21.74.160,IN,West Bengal,Kolkata,Chrome Mobile WebView 80.0.3987,mobile,FALSE
45.25.02,-7.88E+17,156.52.54.27,NO,Viken,Gressvik,Chrome 85.0.4163,desktop,FALSE
45.25.04,-6.19E+18,66.68.233.240,US,Texas,McAllen,Chrome Mobile WebView 85.0.4183,mobile,FALSE
45.25.07,9.01E+18,51.175.159.252,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,tablet,TRUE
45.27.00,-3.93E+18,187.73.163.218,BR,Minas Gerais,Machado,Chrome 69.0.3497.17.19,desktop,FALSE
45.27.02,-2.59E+18,152.93.19.142,NO,Rogaland,Sandnes,Android 2.0,mobile,TRUE
45.27.08,4.14E+18,80.203.192.188,NO,Oslo County,Oslo,Chrome 72.0.3626.55,desktop,TRUE
45.30.02,-4.32E+18,10.0.1.33,DK,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
45.30.03,-4.32E+18,103.20.90.20,ID,East Java,Surabaya,Opera Mini 19.0.2254,mobile,FALSE
45.31.02,7.31E+18,176.107.143.231,PL,Mazovia,Warsaw,Firefox 20.0.0.1681,mobile,TRUE
45.31.06,-4.32E+18,158.149.139.54,NO,NULL,NULL,Firefox 20.0.0.1618,mobile,FALSE
21072.00.00,4.62E+18,92.221.154.154,NO,Møre og Romsdal,Kleppe,Android 2.3.3.2672,mobile,TRUE
45.32.08,-7.43E+17,80.203.214.75,NO,Viken,Hokksund,Chrome 72.0.3626.56,desktop,TRUE
45.33.00,4.69E+17,66.68.93.191,US,Texas,Austin,Firefox 20.0.0.1618,mobile,TRUE
45.35.06,1.55E+18,10.0.160.26,NO,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
45.36.03,2.07E+18,37.97.17.9,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
45.36.04,4.94E+17,37.148.220.204,AU,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,TRUE
45.36.06,-5.62E+18,158.248.40.182,NO,Vestland,Bergen,Android 2.0.0.2442,mobile,FALSE
45.37.03,-4.32E+18,176.97.52.166,PL,Warmia-Masuria,Bartoszyce,Android 2.2.0.2630,mobile,FALSE
45.37.07,-4.32E+18,109.74.191.177,NO,Viken,Naersnes,Chrome 69.0.3497.17.19,desktop,FALSE
45.38.02,4.59E+18,109.247.220.88,NO,Vestland,Bergen,Chrome 86.0.4202,desktop,TRUE
45.40.01,-6.37E+18,109.74.176.207,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,TRUE
45.40.09,-4.32E+18,77.106.146.79,NO,Innlandet,Raufoss,Chrome 90.0.4411,desktop,FALSE
45.42.03,-3.24E+18,170.39.78.177,US,NULL,NULL,Chrome Mobile 81.0.4044.1931,mobile,TRUE
45.43.01,1.16E+18,109.247.25.17,NO,Agder,Lindesnes,Chrome 69.0.3497.17.19,desktop,TRUE
46.42.04,-3.82E+18,10.0.77.227,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,TRUE
46.42.09,-4.32E+18,170.39.78.175,US,NULL,NULL,Android 2.2.2,mobile,FALSE
46.44.01,-4.32E+18,81.166.183.10,NO,Vestfold og Telemark,Sandefjord,Chrome Mobile WebView 80.0.3987,mobile,FALSE
46.44.09,-4.32E+18,10.0.3.89,RO,NULL,NULL,Chrome 72.0.3626.115,desktop,FALSE
46.45.01,-4.32E+18,10.0.3.72,RO,Buzau,Rusetu,Chrome 72.0.3626.115,desktop,FALSE
46.45.08,-4.07E+18,85.234.129.237,GB,NULL,NULL,Edge 87.0.664,desktop,TRUE
46.46.06,4.62E+18,92.221.154.154,NO,Møre og Romsdal,Kleppe,Android 2.3.3.2672,mobile,FALSE
46.46.07,3.69E+18,152.93.211.99,NO,Rogaland,Sola,Chrome Mobile WebView 80.0.3987,mobile,TRUE
46.47.02,6.71E+18,10.0.70.37,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,desktop,TRUE
46.48.03,-2.59E+18,170.0.93.65,AR,Entre Rios,Gualeguaychú,Android 2.3.3.2672,mobile,TRUE
46.50.07,4.88E+18,152.93.126.46,NO,Rogaland,Sandnes,Android 2.3.3.2672,mobile,TRUE
46.50.08,-4.32E+18,81.167.121.189,NO,Innlandet,Brandbu,Chrome 86.0.4202,desktop,FALSE
46.51.03,-2.81E+18,77.106.138.231,NO,Innlandet,Lillehammer,Firefox 20.0.0.1673,mobile,TRUE
46.51.09,3.05E+18,77.106.169.122,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,TRUE
46.52.00,-4.32E+18,77.72.58.219,FI,Uusimaa,Helsinki,Chrome Mobile 80.0.3987,mobile,FALSE
46.52.05,-4.32E+18,170.39.76.220,US,NULL,NULL,Chrome Mobile WebView 81.0.4044,mobile,FALSE
46.52.09,-4.32E+18,94.198.241.134,CZ,Hlavni mesto Praha,Prague,Chrome Mobile WebView 85.0.4183,mobile,FALSE
46.53.04,-4.32E+18,170.39.78.28,US,NULL,NULL,Chrome Mobile 81.0.4044.1944,mobile,FALSE
46.53.06,-4.32E+18,151.236.47.206,GB,England,Reading,Chrome 72.0.3626.90,desktop,FALSE
46.53.09,-7.32E+18,10.0.160.62,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
46.55.05,9.19E+18,10.0.183.79,RO,Arges,Curtea de Arges,Chrome 69.0.3497.17.19,desktop,TRUE
46.55.07,-4.32E+18,170.39.78.177,US,NULL,NULL,Chrome Mobile 81.0.4044.1931,mobile,FALSE
46.56.02,-4.32E+18,10.0.64.42,NO,NULL,NULL,Chrome 90.0.4411,desktop,FALSE
46.59.07,-1.38E+18,87.248.6.83,NO,Innlandet,Gjøvik,Chrome 69.0.3497.17.19,desktop,TRUE
47.01.04,-8.02E+18,84.234.254.197,NO,Rogaland,Stavanger,Chrome 86.0.4202,desktop,TRUE
47.01.07,-4.32E+18,170.39.77.254,US,NULL,NULL,Chrome Mobile 63.0.3239,mobile,FALSE
47.02.04,-6.80E+18,10.0.176.106,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,desktop,TRUE
47.03.01,1.85E+18,23.137.225.177,US,NULL,NULL,Android 2.2.2.2634,mobile,TRUE
47.03.05,-3.71E+18,199.26.84.65,US,NULL,NULL,IE Mobile 11.0,mobile,FALSE
47.03.07,-5.38E+18,115.69.219.34,ID,East Java,Surabaya,Chrome Mobile WebView 85.0.4183,mobile,FALSE
47.03.08,3.69E+18,95.130.223.186,NO,Viken,Fornebu,Chrome Mobile WebView 85.0.4183,mobile,TRUE
47.04.01,-2.96E+18,10.0.188.217,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
47.05.06,-7.47E+18,170.39.78.201,US,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
47.09.08,-3.28E+18,81.167.144.58,NO,Vestland,Urangsvag,Android 2.3.3.2672,mobile,TRUE
47.11.00,-8.74E+18,193.26.147.135,CA,NULL,NULL,Chrome Mobile 81.0.4044.1950,mobile,TRUE
47.11.07,3.97E+18,84.209.221.148,NO,Viken,Finstadjordet,Chrome Mobile WebView 85.0.4183,mobile,TRUE
47.12.01,3.16E+18,10.0.190.120,FR,North,Roubaix,Chrome 69.0.3497.17.19,desktop,TRUE
47.13.02,-4.80E+17,87.248.28.16,NO,Innlandet,Gjøvik,Chrome 86.0.4202,desktop,TRUE
47.14.01,-6.57E+18,92.221.168.50,NO,Oslo County,Oslo,Chrome Mobile WebView 85.0.4183,mobile,TRUE
47.14.05,-4.32E+18,79.161.71.15,NO,Vestland,Stord,Opera Mini 20.0.2254,tablet,FALSE
47.15.04,2.95E+18,92.221.9.238,NO,Rogaland,Stavanger,Chrome Mobile WebView 85.0.4183,mobile,FALSE
47.15.07,-4.32E+18,77.106.130.37,NO,Innlandet,Loten,Android 2.3.3.2672,tablet,FALSE
47.15.08,-5.10E+18,84.48.135.147,NO,Vestland,Florvag,Chrome 69.0.3497.17.19,desktop,FALSE
47.17.04,-8.10E+18,187.0.108.29,BR,Parana,Cambe,Chrome Mobile WebView 85.0.4183,mobile,FALSE
47.18.00,-1.48E+18,92.221.16.110,NO,Rogaland,Stavanger,Chrome 69.0.3497.17.19,desktop,TRUE
47.18.06,-4.32E+18,81.167.121.189,NO,Innlandet,Brandbu,Chrome 86.0.4202,desktop,FALSE
47.22.00,-4.32E+18,81.166.183.10,NO,Vestfold og Telemark,Sandefjord,Chrome Mobile WebView 80.0.3987,mobile,FALSE
47.22.03,-4.32E+18,79.160.141.134,NO,Innlandet,Lillehammer,Android 2.3.3.2672,mobile,FALSE
47.22.08,7.22E+18,80.203.101.31,NO,Viken,Fetsund,Chrome 69.0.3497.17.19,desktop,TRUE
47.23.07,-1.53E+18,31.185.28.50,NO,Viken,Fetsund,Firefox 20.0.0.1673,mobile,TRUE
47.24.02,-1.77E+18,89.238.76.118,DE,NULL,NULL,MiuiBrowser 12.5.10,mobile,TRUE
47.25.05,-4.32E+18,66.248.237.86,US,NULL,NULL,Chrome Mobile 81.0.4044.2000,mobile,FALSE
47.25.09,2.93E+18,185.82.200.219,AU,NULL,NULL,Chrome Mobile 51.0.2704,mobile,TRUE
47.28.00,-6.82E+18,81.166.116.24,NO,Rogaland,Stavanger,Chrome 90.0.4411,desktop,FALSE
47.28.02,8.06E+18,84.209.223.253,NO,Viken,Finstadjordet,Android 2.3.3.2672,mobile,TRUE
47.28.03,5.24E+18,80.203.223.105,NO,Viken,Hokksund,Chrome 86.0.4240.378.379,desktop,FALSE
47.29.00,-4.32E+18,109.74.191.177,NO,Viken,Naersnes,Chrome 69.0.3497.17.19,desktop,FALSE
47.29.03,-4.32E+18,185.70.97.110,TR,NULL,NULL,Chrome Mobile 81.0.4044.1949,mobile,FALSE
47.29.04,-4.32E+18,193.57.249.3,FR,NULL,NULL,Chrome 69.0.3497.17.19,desktop,FALSE
47.29.07,3.36E+18,10.0.237.23,BR,NULL,NULL,Chrome 86.0.4202,desktop,TRUE
47.30.00,-2.31E+18,156.52.189.44,NO,Viken,Fredrikstad,Chrome 69.0.3497.17.19,desktop,TRUE
47.30.06,-4.32E+18,51.174.176.62,BR,NULL,NULL,Android 2.3.3.2672,mobile,FALSE
47.30.09,-5.41E+18,152.93.193.190,NO,Rogaland,Sola,Android 2.3.6,mobile,TRUE
47.31.06,-8.50E+18,81.166.237.7,NO,Vestfold og Telemark,Larvik,Android 2.3.3.2672,mobile,TRUE
47.32.01,-4.32E+18,194.152.35.141,RU,Moscow,Moscow,Chrome 69.0.3497.17.28,desktop,FALSE
47.33.02,-4.32E+18,194.152.35.141,RU,Moscow,Moscow,Chrome 69.0.3497.17.28,desktop,FALSE
47.34.01,8.77E+18,37.191.183.221,NO,Oslo County,Oslo,Android 2.0.0.2442,tablet,TRUE
47.34.07,1.79E+18,77.106.163.162,NO,Innlandet,Hamar,Chrome 69.0.3497.17.19,desktop,TRUE
47.34.09,-4.88E+18,81.166.191.168,NO,Vestland,Stord,Android 2.3.6,mobile,TRUE
47.35.02,7.13E+18,10.1.18.152,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,FALSE
47.35.02,-7.88E+17,156.52.54.27,NO,Viken,Gressvik,Chrome 85.0.4163,desktop,TRUE
47.35.09,-6.68E+18,193.150.121.180,NO,NULL,NULL,Chrome 90.0.4411,desktop,FALSE
47.36.01,-4.32E+18,185.146.96.19,PL,Greater Poland,Suchy Las,Chrome 69.0.3497.17.19,desktop,FALSE
47.36.02,5.15E+18,23.137.225.199,US,NULL,NULL,Chrome Mobile 81.0.4044.1949,mobile,TRUE
47.37.02,1.11E+18,10.1.34.79,ID,Bali,Denpasar,Chrome 90.0.4411,desktop,TRUE
47.39.04,-4.32E+18,66.68.155.15,US,Texas,Wimberley,Chrome Mobile WebView 81.0.4044,mobile,FALSE
47.39.05,6.25E+18,91.189.179.79,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
47.39.09,-4.32E+18,10.0.105.195,IN,NULL,NULL,Firefox 20.0.0.1618,mobile,FALSE
47.40.01,-3.27E+18,193.234.39.57,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
47.40.09,5.51E+18,158.149.137.8,NO,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
47.41.05,-4.32E+18,158.149.139.54,NO,NULL,NULL,Firefox 20.0.0.1618,mobile,FALSE
47.41.07,-1.14E+18,82.194.215.54,NO,Trøndelag,Trondheim,Firefox 20.0.0.1618,mobile,TRUE
47.41.09,-4.32E+18,10.1.30.239,AR,Entre Rios,Federal,Chrome Mobile WebView 80.0.3987,mobile,FALSE
47.42.03,9.06E+18,91.90.110.43,NO,NULL,NULL,Edge 87.0.664,desktop,TRUE
47.43.04,-1.94E+17,213.162.247.31,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
47.43.08,-6.33E+18,10.0.77.26,NO,Oslo County,Oslo,Edge 81.0.416,desktop,TRUE
47.47.03,-3.93E+18,141.0.65.73,NO,Vestfold og Telemark,Sandefjord,Chrome 69.0.3497.17.19,desktop,TRUE
47.47.09,4.57E+18,84.209.15.187,NO,Oslo County,Oslo,Chrome 72.0.3626,desktop,TRUE
47.51.00,4.73E+18,188.228.52.151,BR,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,TRUE
47.51.09,-3.41E+18,10.1.29.100,NO,Vestfold og Telemark,Holmestrand,Chrome 69.0.3497.17.19,desktop,TRUE
47.53.00,7.20E+18,10.0.183.163,NO,NULL,NULL,Edge 87.0.664,desktop,TRUE
47.53.03,-4.32E+18,10.0.160.26,NO,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
47.54.07,-4.32E+18,89.238.76.118,DE,NULL,NULL,MiuiBrowser 12.5.10,mobile,FALSE
47.56.01,-4.32E+18,209.236.117.238,US,NULL,NULL,Firefox 20.0.0.1775,mobile,FALSE
47.56.06,8.21E+18,84.210.101.109,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,desktop,TRUE
47.56.08,-4.32E+18,23.137.224.131,US,NULL,NULL,Snapchat 11.8.1,mobile,FALSE
47.56.08,-3.16E+18,93.94.12.128,NO,Vestland,Kleppesto,Chrome Mobile WebView 85.0.4183,mobile,TRUE
47.57.05,8.59E+18,81.167.108.115,NO,Nordland,Gravdal,Chrome 69.0.3497.17.19,desktop,FALSE
47.57.09,-7.80E+18,10.0.64.41,NO,NULL,NULL,Android 2.3.3.2672,mobile,FALSE
47.58.03,8.01E+18,10.1.39.85,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,TRUE
47.58.04,7.13E+18,10.1.18.152,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
47.58.06,-4.32E+18,10.0.181.212,AR,Buenos Aires,Villa Ventana,Chrome 84.0.4147.338.339,desktop,FALSE
47.59.07,-4.32E+18,23.137.225.139,US,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
48.00.03,5.26E+18,83.243.162.119,NO,Møre og Romsdal,Ålesund,Chrome 79.0.3945.192.203,desktop,TRUE
48.00.04,-4.32E+18,10.1.38.113,IN,Maharashtra,Mumbai,Chrome Mobile WebView 80.0.3987,mobile,FALSE
48.01.01,-4.32E+18,10.1.38.113,IN,Maharashtra,Mumbai,Chrome Mobile WebView 80.0.3987,mobile,FALSE
48.01.08,3.75E+18,156.52.228.113,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
48.01.09,-4.32E+18,81.166.70.207,NO,Rogaland,Stavanger,Android 2.3.3.2672,mobile,FALSE
48.02.05,6.87E+18,23.137.224.28,US,NULL,NULL,Chrome Mobile 81.0.4044.2917.2918,mobile,FALSE
48.03.00,-7.54E+16,95.169.39.203,NO,Innlandet,Tynset,Chrome 69.0.3497.17.19,desktop,TRUE
48.03.02,-4.32E+18,152.93.38.9,NO,NULL,NULL,Chrome 86.0.4202,desktop,FALSE
48.03.03,6.29E+18,158.149.76.8,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
48.04.08,7.83E+18,137.47.0.6,NO,NULL,NULL,Android 2.3.3.2672,mobile,TRUE
48.05.04,-4.32E+18,84.48.83.61,NO,NULL,NULL,Chrome 72.0.3626,desktop,FALSE
48.07.00,-4.32E+18,77.106.186.39,NO,Innlandet,Ringebu,Chrome 69.0.3497.17.19,desktop,FALSE
48.07.02,-4.32E+18,81.167.160.25,NO,Viken,Moss,Chrome 69.0.3497.17.19,desktop,FALSE
48.07.03,-4.11E+18,89.162.1.49,NO,Nordland,Bodø,Chrome Mobile WebView 85.0.4183,mobile,TRUE
48.07.03,5.41E+18,83.243.159.223,NO,Møre og Romsdal,Stranda,Android 2.3.6,mobile,TRUE
48.07.05,1.51E+17,10.0.77.229,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
48.09.08,-5.02E+18,31.172.168.14,PL,NULL,NULL,Firefox 20.0.0.1618,mobile,FALSE
48.10.01,7.80E+18,10.0.4.50,NO,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
48.10.04,-4.80E+18,10.0.77.221,NO,Viken,Harestua,Chrome Mobile WebView 85.0.4183,mobile,TRUE
48.11.00,1.09E+18,193.57.249.3,FR,NULL,NULL,Chrome 69.0.3497.17.19,desktop,TRUE
48.11.07,-4.32E+18,156.52.83.9,BR,NULL,NULL,Chrome 72.0.3626.58,desktop,FALSE
48.12.09,-4.32E+18,209.236.117.138,US,NULL,NULL,Chrome Mobile 80.0.3987,mobile,FALSE
48.14.05,8.62E+18,66.248.237.86,US,NULL,NULL,Chrome Mobile 81.0.4044.2000,mobile,TRUE
48.14.08,-2.11E+18,81.166.229.55,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,TRUE
48.16.06,-4.38E+18,66.248.237.177,US,NULL,NULL,Chrome Mobile 50.0.2661,mobile,FALSE
48.17.05,-4.32E+18,10.0.187.218,NL,North Holland,Amsterdam,Chrome Mobile 51.0.2704,mobile,FALSE
48.17.08,-2.33E+18,77.106.161.131,NO,Innlandet,Fagernes,Chrome 69.0.3497.17.19,desktop,TRUE
48.18.01,-5.04E+18,109.247.40.98,NO,Møre og Romsdal,Molde,Chrome Mobile 78.0.3904,mobile,FALSE
48.19.07,-7.32E+18,95.164.128.226,US,Wyoming,Cheyenne,Chrome Mobile 81.0.4044.1948,mobile,FALSE
48.22.02,5.52E+18,152.93.188.154,NO,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,TRUE
48.23.07,-4.32E+18,209.236.123.16,US,NULL,NULL,Firefox 20.0.0.1618,mobile,FALSE
48.24.06,-3.19E+18,89.162.103.125,NO,Nordland,Mosjøen,Chrome 69.0.3497.17.19,desktop,TRUE
48.25.02,4.57E+18,81.166.70.207,NO,Rogaland,Stavanger,Android 2.3.3.2672,mobile,TRUE
48.25.09,-2.59E+18,209.236.123.126,US,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
48.26.04,-7.07E+18,10.0.64.42,NO,NULL,NULL,Chrome 90.0.4411,desktop,TRUE
48.27.01,-2.23E+18,81.166.95.166,NO,Rogaland,Kvernaland,Android 2.3.3.2672,mobile,TRUE
48.27.05,-4.32E+18,156.52.26.234,NO,NULL,NULL,Chrome 79.0.3945.192.203,desktop,FALSE
48.28.02,-6.95E+18,92.220.82.69,NO,Agder,Eydehavn,Chrome 72.0.3626.68,desktop,TRUE
48.28.04,-4.32E+18,209.236.125.164,US,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,FALSE
48.29.01,-4.32E+18,158.248.81.184,BR,NULL,NULL,Android 2.3.3.2672,mobile,FALSE
48.30.01,4.47E+18,74.112.110.190,US,Mississippi,Louin,Chrome Mobile 81.0.4044.1991,mobile,FALSE
48.33.08,4.75E+18,2.148.9.26,NO,Møre og Romsdal,Ålesund,Chrome 69.0.3497.17.19,desktop,TRUE
48.34.02,-4.70E+17,10.1.30.150,NO,Møre og Romsdal,Ytrehovden,Firefox 20.0.0.1618,mobile,TRUE
48.34.03,-8.31E+18,10.0.117.54,NO,NULL,NULL,Chrome Mobile WebView 85.0.4183,mobile,TRUE
48.34.06,3.05E+18,84.208.181.25,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,FALSE
48.35.01,-2.00E+18,84.48.103.235,NO,NULL,NULL,Android 2.3.3.2672,mobile,TRUE
48.35.05,8.43E+18,139.164.65.202,NO,NULL,NULL,Chrome 79.0.3945.192.203,desktop,TRUE
48.36.04,-7.75E+18,81.166.19.165,NO,Oslo County,Oslo,Chrome 72.0.3626.67,desktop,TRUE
48.36.05,1.26E+18,10.1.105.208,BR,Bahia,Capim Grosso,Chrome 79.0.3945.192.203,desktop,FALSE
48.38.03,-7.21E+18,51.175.58.162,NO,Viken,Drammen,Chrome 69.0.3497.17.19,desktop,FALSE
48.39.05,-5.69E+18,82.147.59.119,NO,Innlandet,Brumunddal,Chrome Mobile WebView 85.0.4183,mobile,TRUE
